quarter,event_type,admin2,year,Incidents,Fatalities
2022Q4,Explosions/Remote violence,Muse,2022,7,1
2022Q4,Explosions/Remote violence,Myaungmya,2022,1,0
2022Q4,Explosions/Remote violence,Myawaddy,2022,6,9
2022Q4,Explosions/Remote violence,Myeik,2022,28,43
2022Q4,Explosions/Remote violence,Myingyan,2022,10,36
2022Q4,Explosions/Remote violence,Myitkyina,2022,8,8
2022Q4,Explosions/Remote violence,Naga Self-Administered Zone,2022,0,0
2022Q4,Explosions/Remote violence,Nyaung-U,2022,0,0
2022Q4,Explosions/Remote violence,Oke Ta Ra,2022,0,0
2022Q4,Explosions/Remote violence,Pa-O Self-Administered Zone,2022,0,0
2022Q4,Explosions/Remote violence,Pa Laung Self-Administered Zone,2022,6,0
2022Q4,Explosions/Remote violence,Pakokku,2022,37,76
2022Q4,Explosions/Remote violence,Pathein,2022,5,0
2022Q4,Explosions/Remote violence,Puta-O,2022,0,0
2022Q4,Explosions/Remote violence,Pyapon,2022,2,0
2022Q4,Explosions/Remote violence,Pyay,2022,1,4
2022Q4,Explosions/Remote violence,Pyinoolwin,2022,18,68
2022Q4,Explosions/Remote violence,Sagaing,2022,58,93
2022Q4,Explosions/Remote violence,Shwebo,2022,57,69
2022Q4,Explosions/Remote violence,Sittwe,2022,26,3
2022Q4,Explosions/Remote violence,Tachileik,2022,0,0
2022Q4,Explosions/Remote violence,Tamu,2022,2,10
2022Q4,Explosions/Remote violence,Taunggyi,2022,13,1
2022Q4,Explosions/Remote violence,Taungoo,2022,9,6
2022Q4,Explosions/Remote violence,Thandwe,2022,0,0
2022Q4,Explosions/Remote violence,Thaton,2022,27,63
2022Q4,Explosions/Remote violence,Thayarwady,2022,2,12
2022Q4,Explosions/Remote violence,Thayet,2022,1,1
2022Q4,Explosions/Remote violence,Yamethin,2022,2,1
2022Q4,Explosions/Remote violence,Yangon (East),2022,27,1
2022Q4,Explosions/Remote violence,Yangon (North),2022,22,11
2022Q4,Explosions/Remote violence,Yangon (South),2022,4,0
2022Q4,Explosions/Remote violence,Yangon (West),2022,11,4
2022Q4,Explosions/Remote violence,Yinmarbin,2022,25,29
2022Q4,Protests,Bago,2022,0,0
2022Q4,Protests,Bawlake,2022,0,0
2022Q4,Protests,Bhamo,2022,0,0
2022Q4,Protests,Danu Self-Administered Zone,2022,0,0
2022Q4,Protests,Dawei,2022,28,0
2022Q4,Protests,Det Khi Na,2022,1,0
2022Q4,Protests,Falam,2022,0,0
2022Q4,Protests,Gangaw,2022,0,0
2022Q4,Protests,Hakha,2022,0,0
2022Q4,Protests,Hinthada,2022,0,0
2022Q4,Protests,Hkamti,2022,0,0
2022Q4,Protests,Hopang,2022,0,0
2022Q4,Protests,Hpa-An,2022,0,0
2022Q4,Protests,Hpapun,2022,0,0
2022Q4,Protests,Kale,2022,19,0
2022Q4,Protests,Kanbalu,2022,0,0
2022Q4,Protests,Katha,2022,0,0
2022Q4,Protests,Kawkareik,2022,0,0
2022Q4,Protests,Kawlin,2022,0,0
2022Q4,Protests,Kawthoung,2022,0,0
2022Q4,Protests,Kengtung,2022,0,0
2022Q4,Protests,Kokang Self-Administered Zone,2022,0,0
2022Q4,Protests,Kyaukme,2022,0,0
2022Q4,Protests,Kyaukpyu,2022,0,0
2022Q4,Protests,Kyaukse,2022,0,0
2022Q4,Protests,Labutta,2022,0,0
2022Q4,Protests,Langkho,2022,0,0
2022Q4,Protests,Lashio,2022,0,0
2022Q4,Protests,Loikaw,2022,0,0
2022Q4,Protests,Loilen,2022,0,0
2022Q4,Protests,Magway,2022,0,0
2022Q4,Protests,Mandalay,2022,82,0
2022Q4,Protests,Matman,2022,0,0
2022Q4,Protests,Matupi,2022,0,0
2022Q4,Protests,Maubin,2022,0,0
2022Q4,Protests,Maungdaw,2022,0,0
2022Q4,Protests,Mawlaik,2022,0,0
2022Q4,Protests,Mawlamyine,2022,0,0
2022Q4,Protests,Meiktila,2022,0,0
2022Q4,Protests,Minbu,2022,0,0
2022Q4,Protests,Mindat,2022,0,0
2022Q4,Protests,Mohnyin,2022,2,0
2022Q4,Protests,Monghsat,2022,0,0
2022Q4,Protests,Mongmit,2022,0,0
2022Q4,Protests,Monywa,2022,65,0
2022Q4,Protests,Mrauk-U,2022,0,0
2022Q4,Protests,Muse,2022,0,0
2022Q4,Protests,Myaungmya,2022,0,0
2022Q4,Protests,Myawaddy,2022,0,0
2022Q4,Protests,Myeik,2022,0,0
2022Q4,Protests,Myingyan,2022,0,0
2022Q4,Protests,Myitkyina,2022,0,0
2022Q4,Protests,Naga Self-Administered Zone,2022,0,0
2022Q4,Protests,Nyaung-U,2022,0,0
2022Q4,Protests,Oke Ta Ra,2022,0,0
2022Q4,Protests,Pa-O Self-Administered Zone,2022,0,0
2022Q4,Protests,Pa Laung Self-Administered Zone,2022,0,0
2022Q4,Protests,Pakokku,2022,6,0
2022Q4,Protests,Pathein,2022,2,0
2022Q4,Protests,Puta-O,2022,0,0
2022Q4,Protests,Pyapon,2022,0,0
2022Q4,Protests,Pyay,2022,0,0
2022Q4,Protests,Pyinoolwin,2022,2,0
2022Q4,Protests,Sagaing,2022,0,0
2022Q4,Protests,Shwebo,2022,5,0
2022Q4,Protests,Sittwe,2022,0,0
2022Q4,Protests,Tachileik,2022,0,0
2022Q4,Protests,Tamu,2022,1,0
2022Q4,Protests,Taunggyi,2022,1,0
2022Q4,Protests,Taungoo,2022,0,0
2022Q4,Protests,Thandwe,2022,0,0
2022Q4,Protests,Thaton,2022,0,0
2022Q4,Protests,Thayarwady,2022,0,0
2022Q4,Protests,Thayet,2022,0,0
2022Q4,Protests,Yamethin,2022,0,0
2022Q4,Protests,Yangon (East),2022,1,0
2022Q4,Protests,Yangon (North),2022,1,0
2022Q4,Protests,Yangon (South),2022,0,0
2022Q4,Protests,Yangon (West),2022,9,0
2022Q4,Protests,Yinmarbin,2022,168,0
2022Q4,Riots,Bago,2022,0,0
2022Q4,Riots,Bawlake,2022,0,0
2022Q4,Riots,Bhamo,2022,0,0
2022Q4,Riots,Danu Self-Administered Zone,2022,0,0
2022Q4,Riots,Dawei,2022,0,0
2022Q4,Riots,Det Khi Na,2022,0,0
2022Q4,Riots,Falam,2022,0,0
2022Q4,Riots,Gangaw,2022,0,0
2022Q4,Riots,Hakha,2022,0,0
2022Q4,Riots,Hinthada,2022,0,0
2022Q4,Riots,Hkamti,2022,0,0
2022Q4,Riots,Hopang,2022,0,0
2022Q4,Riots,Hpa-An,2022,0,0
2022Q4,Riots,Hpapun,2022,0,0
2022Q4,Riots,Kale,2022,0,0
2022Q4,Riots,Kanbalu,2022,0,0
2022Q4,Riots,Katha,2022,0,0
2022Q4,Riots,Kawkareik,2022,0,0
2022Q4,Riots,Kawlin,2022,0,0
2022Q4,Riots,Kawthoung,2022,0,0
2022Q4,Riots,Kengtung,2022,0,0
2022Q4,Riots,Kokang Self-Administered Zone,2022,0,0
2022Q4,Riots,Kyaukme,2022,0,0
2022Q4,Riots,Kyaukpyu,2022,0,0
2022Q4,Riots,Kyaukse,2022,0,0
2022Q4,Riots,Labutta,2022,0,0
2022Q4,Riots,Langkho,2022,0,0
2022Q4,Riots,Lashio,2022,0,0
2022Q4,Riots,Loikaw,2022,0,0
2022Q4,Riots,Loilen,2022,0,0
2022Q4,Riots,Magway,2022,0,0
2022Q4,Riots,Mandalay,2022,0,0
2022Q4,Riots,Matman,2022,0,0
2022Q4,Riots,Matupi,2022,0,0
2022Q4,Riots,Maubin,2022,0,0
2022Q4,Riots,Maungdaw,2022,0,0
2022Q4,Riots,Mawlaik,2022,0,0
2022Q4,Riots,Mawlamyine,2022,0,0
2022Q4,Riots,Meiktila,2022,0,0
2022Q4,Riots,Minbu,2022,0,0
2022Q4,Riots,Mindat,2022,0,0
2022Q4,Riots,Mohnyin,2022,0,0
2022Q4,Riots,Monghsat,2022,0,0
2022Q4,Riots,Mongmit,2022,0,0
2022Q4,Riots,Monywa,2022,0,0
2022Q4,Riots,Mrauk-U,2022,0,0
2022Q4,Riots,Muse,2022,0,0
2022Q4,Riots,Myaungmya,2022,0,0
2022Q4,Riots,Myawaddy,2022,0,0
2022Q4,Riots,Myeik,2022,0,0
2022Q4,Riots,Myingyan,2022,0,0
2022Q4,Riots,Myitkyina,2022,0,0
2022Q4,Riots,Naga Self-Administered Zone,2022,0,0
2022Q4,Riots,Nyaung-U,2022,0,0
2022Q4,Riots,Oke Ta Ra,2022,0,0
2022Q4,Riots,Pa-O Self-Administered Zone,2022,0,0
2022Q4,Riots,Pa Laung Self-Administered Zone,2022,0,0
2022Q4,Riots,Pakokku,2022,0,0
2022Q4,Riots,Pathein,2022,0,0
2022Q4,Riots,Puta-O,2022,0,0
2022Q4,Riots,Pyapon,2022,0,0
2022Q4,Riots,Pyay,2022,0,0
2022Q4,Riots,Pyinoolwin,2022,0,0
2022Q4,Riots,Sagaing,2022,0,0
2022Q4,Riots,Shwebo,2022,0,0
2022Q4,Riots,Sittwe,2022,0,0
2022Q4,Riots,Tachileik,2022,0,0
2022Q4,Riots,Tamu,2022,0,0
2022Q4,Riots,Taunggyi,2022,0,0
2022Q4,Riots,Taungoo,2022,0,0
2022Q4,Riots,Thandwe,2022,0,0
2022Q4,Riots,Thaton,2022,0,0
2022Q4,Riots,Thayarwady,2022,0,0
2022Q4,Riots,Thayet,2022,0,0
2022Q4,Riots,Yamethin,2022,0,0
2022Q4,Riots,Yangon (East),2022,0,0
2022Q4,Riots,Yangon (North),2022,0,0
2022Q4,Riots,Yangon (South),2022,0,0
2022Q4,Riots,Yangon (West),2022,0,0
2022Q4,Riots,Yinmarbin,2022,0,0
2022Q4,Violence against civilians,Bago,2022,3,1
2022Q4,Violence against civilians,Bawlake,2022,0,0
2022Q4,Violence against civilians,Bhamo,2022,1,0
2022Q4,Violence against civilians,Danu Self-Administered Zone,2022,1,0
2022Q4,Violence against civilians,Dawei,2022,28,26
2022Q4,Violence against civilians,Det Khi Na,2022,0,0
2022Q4,Violence against civilians,Falam,2022,3,2
2022Q4,Violence against civilians,Gangaw,2022,8,10
2022Q4,Violence against civilians,Hakha,2022,2,0
2022Q4,Violence against civilians,Hinthada,2022,2,1
2022Q4,Violence against civilians,Hkamti,2022,2,3
2022Q4,Violence against civilians,Hopang,2022,0,0
2022Q4,Violence against civilians,Hpa-An,2022,4,2
2022Q4,Violence against civilians,Hpapun,2022,1,1
2022Q4,Violence against civilians,Kale,2022,6,5
2022Q4,Violence against civilians,Kanbalu,2022,10,16
2022Q4,Violence against civilians,Katha,2022,14,27
2022Q4,Violence against civilians,Kawkareik,2022,3,3
2022Q4,Violence against civilians,Kawlin,2022,4,11
2022Q4,Violence against civilians,Kawthoung,2022,3,2
2022Q4,Violence against civilians,Kengtung,2022,0,0
2022Q4,Violence against civilians,Kokang Self-Administered Zone,2022,0,0
2022Q4,Violence against civilians,Kyaukme,2022,3,0
2022Q4,Violence against civilians,Kyaukpyu,2022,10,2
2022Q4,Violence against civilians,Kyaukse,2022,1,2
2022Q4,Violence against civilians,Labutta,2022,0,0
2022Q4,Violence against civilians,Langkho,2022,0,0
2022Q4,Violence against civilians,Lashio,2022,4,1
2022Q4,Violence against civilians,Loikaw,2022,1,1
2022Q4,Violence against civilians,Loilen,2022,3,0
2022Q4,Violence against civilians,Magway,2022,7,3
2022Q4,Violence against civilians,Mandalay,2022,13,7
2022Q4,Violence against civilians,Matman,2022,0,0
2022Q4,Violence against civilians,Matupi,2022,2,1
2022Q4,Violence against civilians,Maubin,2022,0,0
2022Q4,Violence against civilians,Maungdaw,2022,9,7
2022Q4,Violence against civilians,Mawlaik,2022,3,2
2022Q4,Violence against civilians,Mawlamyine,2022,5,2
2022Q4,Violence against civilians,Meiktila,2022,3,5
2022Q4,Violence against civilians,Minbu,2022,4,4
2022Q4,Violence against civilians,Mindat,2022,6,0
2022Q4,Violence against civilians,Mohnyin,2022,17,6
2022Q4,Violence against civilians,Monghsat,2022,0,0
2022Q4,Violence against civilians,Mongmit,2022,0,0
2022Q4,Violence against civilians,Monywa,2022,23,40
2022Q4,Violence against civilians,Mrauk-U,2022,7,0
2022Q4,Violence against civilians,Muse,2022,6,6
2022Q4,Violence against civilians,Myaungmya,2022,0,0
2022Q4,Violence against civilians,Myawaddy,2022,0,0
2022Q4,Violence against civilians,Myeik,2022,11,7
2022Q4,Violence against civilians,Myingyan,2022,25,44
2022Q4,Violence against civilians,Myitkyina,2022,1,0
2022Q4,Violence against civilians,Naga Self-Administered Zone,2022,0,0
2022Q4,Violence against civilians,Nyaung-U,2022,3,6
2022Q4,Violence against civilians,Oke Ta Ra,2022,1,1
2022Q4,Violence against civilians,Pa-O Self-Administered Zone,2022,1,0
2022Q4,Violence against civilians,Pa Laung Self-Administered Zone,2022,0,0
2022Q4,Violence against civilians,Pakokku,2022,30,21
2022Q4,Violence against civilians,Pathein,2022,0,0
2022Q4,Violence against civilians,Puta-O,2022,0,0
2022Q4,Violence against civilians,Pyapon,2022,2,0
2022Q4,Violence against civilians,Pyay,2022,5,3
2022Q4,Violence against civilians,Pyinoolwin,2022,11,5
2022Q4,Violence against civilians,Sagaing,2022,10,14
2022Q4,Violence against civilians,Shwebo,2022,28,42
2022Q4,Violence against civilians,Sittwe,2022,16,12
2022Q4,Violence against civilians,Tachileik,2022,0,0
2022Q4,Violence against civilians,Tamu,2022,1,1
2022Q4,Violence against civilians,Taunggyi,2022,7,1
2022Q4,Violence against civilians,Taungoo,2022,3,3
2022Q4,Violence against civilians,Thandwe,2022,2,1
2022Q4,Violence against civilians,Thaton,2022,10,6
2022Q4,Violence against civilians,Thayarwady,2022,5,3
2022Q4,Violence against civilians,Thayet,2022,1,1
2022Q4,Violence against civilians,Yamethin,2022,0,0
2022Q4,Violence against civilians,Yangon (East),2022,11,5
2022Q4,Violence against civilians,Yangon (North),2022,6,15
2022Q4,Violence against civilians,Yangon (South),2022,11,10
2022Q4,Violence against civilians,Yangon (West),2022,7,8
2022Q4,Violence against civilians,Yinmarbin,2022,4,19
2023Q1,Battles,Bago,2023,7,8
2023Q1,Battles,Bawlake,2023,6,39
2023Q1,Battles,Bhamo,2023,18,25
2023Q1,Battles,Danu Self-Administered Zone,2023,0,0
2023Q1,Battles,Dawei,2023,25,81
2023Q1,Battles,Det Khi Na,2023,2,0
2023Q1,Battles,Falam,2023,8,14
2023Q1,Battles,Gangaw,2023,20,91
2023Q1,Battles,Hakha,2023,6,11
2023Q1,Battles,Hinthada,2023,0,0
2023Q1,Battles,Hkamti,2023,5,22
2023Q1,Battles,Hopang,2023,0,0
2023Q1,Battles,Hpa-An,2023,10,20
2023Q1,Battles,Hpapun,2023,3,19
2023Q1,Battles,Kale,2023,14,30
2023Q1,Battles,Kanbalu,2023,18,35
2023Q1,Battles,Katha,2023,22,96
2023Q1,Battles,Kawkareik,2023,27,214
2023Q1,Battles,Kawlin,2023,9,33
2023Q1,Battles,Kawthoung,2023,7,27
2023Q1,Battles,Kengtung,2023,0,0
2023Q1,Battles,Kokang Self-Administered Zone,2023,0,0
2023Q1,Battles,Kyaukme,2023,3,44
2023Q1,Battles,Kyaukpyu,2023,0,0
2023Q1,Battles,Kyaukse,2023,0,0
2023Q1,Battles,Labutta,2023,1,1
2023Q1,Battles,Langkho,2023,3,3
2023Q1,Battles,Lashio,2023,8,20
2023Q1,Battles,Loikaw,2023,30,153
2023Q1,Battles,Loilen,2023,1,0
2023Q1,Battles,Magway,2023,5,6
2023Q1,Battles,Mandalay,2023,6,2
2023Q1,Battles,Matman,2023,0,0
2023Q1,Battles,Matupi,2023,11,55
2023Q1,Battles,Maubin,2023,0,0
2023Q1,Battles,Maungdaw,2023,1,2
2023Q1,Battles,Mawlaik,2023,0,0
2023Q1,Battles,Mawlamyine,2023,21,48
2023Q1,Battles,Meiktila,2023,0,0
2023Q1,Battles,Minbu,2023,2,20
2023Q1,Battles,Mindat,2023,3,1
2023Q1,Battles,Mohnyin,2023,17,13
2023Q1,Battles,Monghsat,2023,0,0
2023Q1,Battles,Mongmit,2023,0,0
2023Q1,Battles,Monywa,2023,35,121
2023Q1,Battles,Mrauk-U,2023,0,0
2023Q1,Battles,Muse,2023,17,3
2023Q1,Battles,Myaungmya,2023,0,0
2023Q1,Battles,Myawaddy,2023,4,19
2023Q1,Battles,Myeik,2023,42,97
2023Q1,Battles,Myingyan,2023,11,49
2023Q1,Battles,Myitkyina,2023,6,0
2023Q1,Battles,Naga Self-Administered Zone,2023,0,0
2023Q1,Battles,Nyaung-U,2023,1,1
2023Q1,Battles,Oke Ta Ra,2023,2,2
2023Q1,Battles,Pa-O Self-Administered Zone,2023,9,69
2023Q1,Battles,Pa Laung Self-Administered Zone,2023,0,0
2023Q1,Battles,Pakokku,2023,92,229
2023Q1,Battles,Pathein,2023,1,1
2023Q1,Battles,Puta-O,2023,7,20
2023Q1,Battles,Pyapon,2023,0,0
2023Q1,Battles,Pyay,2023,3,8
2023Q1,Battles,Pyinoolwin,2023,22,65
2023Q1,Battles,Sagaing,2023,29,106
2023Q1,Battles,Shwebo,2023,48,202
2023Q1,Battles,Sittwe,2023,1,3
2023Q1,Battles,Tachileik,2023,0,0
2023Q1,Battles,Tamu,2023,1,0
2023Q1,Battles,Taunggyi,2023,16,67
2023Q1,Battles,Taungoo,2023,16,104
2023Q1,Battles,Thandwe,2023,0,0
2023Q1,Battles,Thaton,2023,14,33
2023Q1,Battles,Thayarwady,2023,8,8
2023Q1,Battles,Thayet,2023,7,14
2023Q1,Battles,Yamethin,2023,1,0
2023Q1,Battles,Yangon (East),2023,4,4
2023Q1,Battles,Yangon (North),2023,2,2
2023Q1,Battles,Yangon (South),2023,2,3
2023Q1,Battles,Yangon (West),2023,0,0
2023Q1,Battles,Yinmarbin,2023,58,157
2023Q1,Explosions/Remote violence,Bago,2023,25,16
2023Q1,Explosions/Remote violence,Bawlake,2023,3,2
2023Q1,Explosions/Remote violence,Bhamo,2023,16,2
2023Q1,Explosions/Remote violence,Danu Self-Administered Zone,2023,0,0
2023Q1,Explosions/Remote violence,Dawei,2023,14,15
2023Q1,Explosions/Remote violence,Det Khi Na,2023,3,0
2023Q1,Explosions/Remote violence,Falam,2023,4,9
2023Q1,Explosions/Remote violence,Gangaw,2023,9,23
2023Q1,Explosions/Remote violence,Hakha,2023,13,15
2023Q1,Explosions/Remote violence,Hinthada,2023,2,4
2023Q1,Explosions/Remote violence,Hkamti,2023,0,0
2023Q1,Explosions/Remote violence,Hopang,2023,0,0
2023Q1,Explosions/Remote violence,Hpa-An,2023,13,10
2023Q1,Explosions/Remote violence,Hpapun,2023,5,11
2023Q1,Explosions/Remote violence,Kale,2023,9,20
2023Q1,Explosions/Remote violence,Kanbalu,2023,16,11
2023Q1,Explosions/Remote violence,Katha,2023,21,24
2023Q1,Explosions/Remote violence,Kawkareik,2023,25,4
2023Q1,Explosions/Remote violence,Kawlin,2023,8,3
2023Q1,Explosions/Remote violence,Kawthoung,2023,2,0
2023Q1,Explosions/Remote violence,Kengtung,2023,0,0
2023Q1,Explosions/Remote violence,Kokang Self-Administered Zone,2023,0,0
2023Q1,Explosions/Remote violence,Kyaukme,2023,1,0
2023Q1,Explosions/Remote violence,Kyaukpyu,2023,1,0
2023Q1,Explosions/Remote violence,Kyaukse,2023,3,0
2023Q1,Explosions/Remote violence,Labutta,2023,0,0
2023Q1,Explosions/Remote violence,Langkho,2023,0,0
2023Q1,Explosions/Remote violence,Lashio,2023,5,4
2023Q1,Explosions/Remote violence,Loikaw,2023,26,15
2023Q1,Explosions/Remote violence,Loilen,2023,0,0
2023Q1,Explosions/Remote violence,Magway,2023,4,2
2023Q1,Explosions/Remote violence,Mandalay,2023,17,17
2023Q1,Explosions/Remote violence,Matman,2023,0,0
2023Q1,Explosions/Remote violence,Matupi,2023,2,12
2023Q1,Explosions/Remote violence,Maubin,2023,1,0
2023Q1,Explosions/Remote violence,Maungdaw,2023,3,3
2023Q1,Explosions/Remote violence,Mawlaik,2023,1,1
2023Q1,Explosions/Remote violence,Mawlamyine,2023,34,8
2023Q1,Explosions/Remote violence,Meiktila,2023,1,0
2023Q1,Explosions/Remote violence,Minbu,2023,3,6
2023Q1,Explosions/Remote violence,Mindat,2023,8,4
2023Q1,Explosions/Remote violence,Mohnyin,2023,15,13
2023Q1,Explosions/Remote violence,Monghsat,2023,0,0
2023Q1,Explosions/Remote violence,Mongmit,2023,1,0
2023Q1,Explosions/Remote violence,Monywa,2023,41,30
2023Q1,Explosions/Remote violence,Mrauk-U,2023,5,8
2023Q1,Explosions/Remote violence,Muse,2023,10,1
2023Q1,Explosions/Remote violence,Myaungmya,2023,0,0
2023Q1,Explosions/Remote violence,Myawaddy,2023,5,4
2023Q1,Explosions/Remote violence,Myeik,2023,17,16
2023Q1,Explosions/Remote violence,Myingyan,2023,24,41
2023Q1,Explosions/Remote violence,Myitkyina,2023,8,6
2023Q1,Explosions/Remote violence,Naga Self-Administered Zone,2023,0,0
2023Q1,Explosions/Remote violence,Nyaung-U,2023,0,0
2023Q1,Explosions/Remote violence,Oke Ta Ra,2023,1,0
2023Q1,Explosions/Remote violence,Pa-O Self-Administered Zone,2023,8,2
2023Q1,Explosions/Remote violence,Pa Laung Self-Administered Zone,2023,0,0
2023Q1,Explosions/Remote violence,Pakokku,2023,73,98
2023Q1,Explosions/Remote violence,Pathein,2023,1,0
2023Q1,Explosions/Remote violence,Puta-O,2023,1,0
2023Q1,Explosions/Remote violence,Pyapon,2023,0,0
2023Q1,Explosions/Remote violence,Pyay,2023,4,7
2023Q1,Explosions/Remote violence,Pyinoolwin,2023,30,83
2023Q1,Explosions/Remote violence,Sagaing,2023,32,84
2023Q1,Explosions/Remote violence,Shwebo,2023,44,56
2023Q1,Explosions/Remote violence,Sittwe,2023,2,2
2023Q1,Explosions/Remote violence,Tachileik,2023,1,0
2023Q1,Explosions/Remote violence,Tamu,2023,2,2
2023Q1,Explosions/Remote violence,Taunggyi,2023,8,2
2023Q1,Explosions/Remote violence,Taungoo,2023,28,20
2023Q1,Explosions/Remote violence,Thandwe,2023,0,0
2023Q1,Explosions/Remote violence,Thaton,2023,33,30
2023Q1,Explosions/Remote violence,Thayarwady,2023,10,11
2023Q1,Explosions/Remote violence,Thayet,2023,13,0
2023Q1,Explosions/Remote violence,Yamethin,2023,0,0
2023Q1,Explosions/Remote violence,Yangon (East),2023,6,0
2023Q1,Explosions/Remote violence,Yangon (North),2023,14,0
2023Q1,Explosions/Remote violence,Yangon (South),2023,0,0
2023Q1,Explosions/Remote violence,Yangon (West),2023,4,0
2023Q1,Explosions/Remote violence,Yinmarbin,2023,22,18
2023Q1,Protests,Bago,2023,0,0
2023Q1,Protests,Bawlake,2023,0,0
2023Q1,Protests,Bhamo,2023,3,0
2023Q1,Protests,Danu Self-Administered Zone,2023,0,0
2023Q1,Protests,Dawei,2023,17,0
2023Q1,Protests,Det Khi Na,2023,0,0
2023Q1,Protests,Falam,2023,0,0
2023Q1,Protests,Gangaw,2023,0,0
2023Q1,Protests,Hakha,2023,0,0
2023Q1,Protests,Hinthada,2023,6,0
2023Q1,Protests,Hkamti,2023,0,0
2023Q1,Protests,Hopang,2023,0,0
2023Q1,Protests,Hpa-An,2023,1,0
2023Q1,Protests,Hpapun,2023,0,0
2023Q1,Protests,Kale,2023,6,0
2023Q1,Protests,Kanbalu,2023,1,0
2023Q1,Protests,Katha,2023,0,0
2023Q1,Protests,Kawkareik,2023,1,0
2023Q1,Protests,Kawlin,2023,0,0
2023Q1,Protests,Kawthoung,2023,0,0
2023Q1,Protests,Kengtung,2023,0,0
2023Q1,Protests,Kokang Self-Administered Zone,2023,0,0
2023Q1,Protests,Kyaukme,2023,0,0
2023Q1,Protests,Kyaukpyu,2023,0,0
2023Q1,Protests,Kyaukse,2023,0,0
2023Q1,Protests,Labutta,2023,0,0
2023Q1,Protests,Langkho,2023,0,0
2023Q1,Protests,Lashio,2023,0,0
2023Q1,Protests,Loikaw,2023,0,0
2023Q1,Protests,Loilen,2023,0,0
2023Q1,Protests,Magway,2023,0,0
2023Q1,Protests,Mandalay,2023,51,0
2023Q1,Protests,Matman,2023,0,0
2023Q1,Protests,Matupi,2023,0,0
2023Q1,Protests,Maubin,2023,0,0
2023Q1,Protests,Maungdaw,2023,0,0
2023Q1,Protests,Mawlaik,2023,0,0
2023Q1,Protests,Mawlamyine,2023,0,0
2023Q1,Protests,Meiktila,2023,0,0
2023Q1,Protests,Minbu,2023,0,0
2023Q1,Protests,Mindat,2023,0,0
2023Q1,Protests,Mohnyin,2023,3,0
2023Q1,Protests,Monghsat,2023,0,0
2023Q1,Protests,Mongmit,2023,0,0
2023Q1,Protests,Monywa,2023,14,0
2023Q1,Protests,Mrauk-U,2023,0,0
2023Q1,Protests,Muse,2023,0,0
2023Q1,Protests,Myaungmya,2023,0,0
2023Q1,Protests,Myawaddy,2023,0,0
2023Q1,Protests,Myeik,2023,3,0
2023Q1,Protests,Myingyan,2023,0,0
2023Q1,Protests,Myitkyina,2023,0,0
2023Q1,Protests,Naga Self-Administered Zone,2023,0,0
2023Q1,Protests,Nyaung-U,2023,0,0
2023Q1,Protests,Oke Ta Ra,2023,0,0
2023Q1,Protests,Pa-O Self-Administered Zone,2023,0,0
2023Q1,Protests,Pa Laung Self-Administered Zone,2023,0,0
2023Q1,Protests,Pakokku,2023,14,0
2023Q1,Protests,Pathein,2023,0,0
2023Q1,Protests,Puta-O,2023,1,0
2023Q1,Protests,Pyapon,2023,0,0
2023Q1,Protests,Pyay,2023,0,0
2023Q1,Protests,Pyinoolwin,2023,2,0
2023Q1,Protests,Sagaing,2023,5,0
2023Q1,Protests,Shwebo,2023,9,0
2023Q1,Protests,Sittwe,2023,0,0
2023Q1,Protests,Tachileik,2023,0,0
2023Q1,Protests,Tamu,2023,0,0
2023Q1,Protests,Taunggyi,2023,2,0
2023Q1,Protests,Taungoo,2023,0,0
2023Q1,Protests,Thandwe,2023,1,0
2023Q1,Protests,Thaton,2023,0,0
2023Q1,Protests,Thayarwady,2023,0,0
2023Q1,Protests,Thayet,2023,0,0
2023Q1,Protests,Yamethin,2023,0,0
2023Q1,Protests,Yangon (East),2023,0,0
2023Q1,Protests,Yangon (North),2023,1,0
2023Q1,Protests,Yangon (South),2023,0,0
2023Q1,Protests,Yangon (West),2023,6,0
2023Q1,Protests,Yinmarbin,2023,116,0
2023Q1,Riots,Bago,2023,0,0
2023Q1,Riots,Bawlake,2023,0,0
2023Q1,Riots,Bhamo,2023,0,0
2023Q1,Riots,Danu Self-Administered Zone,2023,0,0
2023Q1,Riots,Dawei,2023,0,0
2023Q1,Riots,Det Khi Na,2023,0,0
2023Q1,Riots,Falam,2023,0,0
2023Q1,Riots,Gangaw,2023,0,0
2023Q1,Riots,Hakha,2023,0,0
2023Q1,Riots,Hinthada,2023,0,0
2023Q1,Riots,Hkamti,2023,0,0
2023Q1,Riots,Hopang,2023,0,0
2023Q1,Riots,Hpa-An,2023,0,0
2023Q1,Riots,Hpapun,2023,0,0
2023Q1,Riots,Kale,2023,0,0
2023Q1,Riots,Kanbalu,2023,0,0
2023Q1,Riots,Katha,2023,0,0
2023Q1,Riots,Kawkareik,2023,0,0
2023Q1,Riots,Kawlin,2023,0,0
2023Q1,Riots,Kawthoung,2023,0,0
2023Q1,Riots,Kengtung,2023,0,0
2023Q1,Riots,Kokang Self-Administered Zone,2023,0,0
2023Q1,Riots,Kyaukme,2023,0,0
2023Q1,Riots,Kyaukpyu,2023,0,0
2023Q1,Riots,Kyaukse,2023,0,0
2023Q1,Riots,Labutta,2023,0,0
2023Q1,Riots,Langkho,2023,0,0
2023Q1,Riots,Lashio,2023,0,0
2023Q1,Riots,Loikaw,2023,0,0
2023Q1,Riots,Loilen,2023,0,0
