quarter,event_type,DT,year,Incidents,Fatalities
20221,Protests,Danu Self-Administered Zone,2022,0,0
20221,Protests,Dawei,2022,40,0
20221,Protests,Det Khi Na,2022,1,0
20221,Protests,Falam,2022,0,0
20221,Protests,Gangaw,2022,0,0
20221,Protests,Hakha,2022,0,0
20221,Protests,Hinthada,2022,0,0
20221,Protests,Hkamti,2022,0,0
20221,Protests,Hopang,2022,0,0
20221,Protests,Hpa-An,2022,0,0
20221,Protests,Hpapun,2022,0,0
20221,Protests,Kale,2022,80,0
20221,Protests,Kanbalu,2022,0,0
20221,Protests,Katha,2022,0,0
20221,Protests,Kawkareik,2022,4,0
20221,Protests,Kawlin,2022,0,0
20221,Protests,Kawthoung,2022,0,0
20221,Protests,Kengtung,2022,0,0
20221,Protests,Kokang Self-Administered Zone,2022,0,0
20221,Protests,Kyaukme,2022,0,0
20221,Protests,Kyaukpyu,2022,2,0
20221,Protests,Kyaukse,2022,0,0
20221,Protests,Labutta,2022,1,0
20221,Protests,Langkho,2022,0,0
20221,Protests,Lashio,2022,1,0
20221,Protests,Loikaw,2022,0,0
20221,Protests,Loilen,2022,1,0
20221,Protests,Magway,2022,0,0
20221,Protests,Mandalay,2022,95,0
20221,Protests,Matman,2022,0,0
20221,Protests,Matupi,2022,0,0
20221,Protests,Maubin,2022,0,0
20221,Protests,Maungdaw,2022,2,0
20221,Protests,Mawlaik,2022,0,0
20221,Protests,Mawlamyine,2022,3,0
20221,Protests,Meiktila,2022,1,0
20221,Protests,Minbu,2022,1,0
20221,Protests,Mindat,2022,0,0
20221,Protests,Mohnyin,2022,6,0
20221,Protests,Monghsat,2022,1,0
20221,Protests,Mongmit,2022,2,0
20221,Protests,Monywa,2022,63,0
20221,Protests,Mrauk-U,2022,0,0
20221,Protests,Muse,2022,0,0
20221,Protests,Myaungmya,2022,2,0
20221,Protests,Myawaddy,2022,1,0
20221,Protests,Myeik,2022,0,0
20221,Protests,Myingyan,2022,0,0
20221,Protests,Myitkyina,2022,5,0
20221,Protests,Naga Self-Administered Zone,2022,0,0
20221,Protests,Nyaung-U,2022,0,0
20221,Protests,Oke Ta Ra,2022,0,0
20221,Protests,Pa-O Self-Administered Zone,2022,1,0
20221,Protests,Pa Laung Self-Administered Zone,2022,0,0
20221,Protests,Pakokku,2022,30,0
20221,Protests,Pathein,2022,0,0
20221,Protests,Puta-O,2022,0,0
20221,Protests,Pyapon,2022,1,0
20221,Protests,Pyay,2022,2,0
20221,Protests,Pyinoolwin,2022,1,0
20221,Protests,Sagaing,2022,3,0
20221,Protests,Shwebo,2022,34,0
20221,Protests,Sittwe,2022,2,0
20221,Protests,Tachileik,2022,2,4
20221,Protests,Tamu,2022,0,0
20221,Protests,Taunggyi,2022,0,0
20221,Protests,Taungoo,2022,0,0
20221,Protests,Thandwe,2022,1,0
20221,Protests,Thaton,2022,1,0
20221,Protests,Thayarwady,2022,0,0
20221,Protests,Thayet,2022,0,0
20221,Protests,Yamethin,2022,0,0
20221,Protests,Yangon (East),2022,23,0
20221,Protests,Yangon (North),2022,4,0
20221,Protests,Yangon (South),2022,0,0
20221,Protests,Yangon (West),2022,39,0
20221,Protests,Yinmarbin,2022,248,0
20221,Riots,Bago,2022,0,0
20221,Riots,Bawlake,2022,0,0
20221,Riots,Bhamo,2022,0,0
20221,Riots,Danu Self-Administered Zone,2022,0,0
20221,Riots,Dawei,2022,0,0
20221,Riots,Det Khi Na,2022,0,0
20221,Riots,Falam,2022,0,0
20221,Riots,Gangaw,2022,0,0
20221,Riots,Hakha,2022,0,0
20221,Riots,Hinthada,2022,0,0
20221,Riots,Hkamti,2022,0,0
20221,Riots,Hopang,2022,0,0
20221,Riots,Hpa-An,2022,0,0
20221,Riots,Hpapun,2022,0,0
20221,Riots,Kale,2022,0,0
20221,Riots,Kanbalu,2022,0,0
20221,Riots,Katha,2022,0,0
20221,Riots,Kawkareik,2022,0,0
20221,Riots,Kawlin,2022,0,0
20221,Riots,Kawthoung,2022,0,0
20221,Riots,Kengtung,2022,0,0
20221,Riots,Kokang Self-Administered Zone,2022,0,0
20221,Riots,Kyaukme,2022,0,0
20221,Riots,Kyaukpyu,2022,0,0
20221,Riots,Kyaukse,2022,0,0
20221,Riots,Labutta,2022,0,0
20221,Riots,Langkho,2022,0,0
20221,Riots,Lashio,2022,0,0
20221,Riots,Loikaw,2022,0,0
20221,Riots,Loilen,2022,0,0
20221,Riots,Magway,2022,0,0
20221,Riots,Mandalay,2022,0,0
20221,Riots,Matman,2022,0,0
20221,Riots,Matupi,2022,0,0
20221,Riots,Maubin,2022,0,0
20221,Riots,Maungdaw,2022,0,0
20221,Riots,Mawlaik,2022,0,0
20221,Riots,Mawlamyine,2022,0,0
20221,Riots,Meiktila,2022,0,0
20221,Riots,Minbu,2022,0,0
20221,Riots,Mindat,2022,0,0
20221,Riots,Mohnyin,2022,0,0
20221,Riots,Monghsat,2022,0,0
20221,Riots,Mongmit,2022,0,0
20221,Riots,Monywa,2022,0,0
20221,Riots,Mrauk-U,2022,0,0
20221,Riots,Muse,2022,0,0
20221,Riots,Myaungmya,2022,0,0
20221,Riots,Myawaddy,2022,0,0
20221,Riots,Myeik,2022,0,0
20221,Riots,Myingyan,2022,0,0
20221,Riots,Myitkyina,2022,0,0
20221,Riots,Naga Self-Administered Zone,2022,0,0
20221,Riots,Nyaung-U,2022,0,0
20221,Riots,Oke Ta Ra,2022,0,0
20221,Riots,Pa-O Self-Administered Zone,2022,0,0
20221,Riots,Pa Laung Self-Administered Zone,2022,0,0
20221,Riots,Pakokku,2022,0,0
20221,Riots,Pathein,2022,0,0
20221,Riots,Puta-O,2022,0,0
20221,Riots,Pyapon,2022,0,0
20221,Riots,Pyay,2022,0,0
20221,Riots,Pyinoolwin,2022,0,0
20221,Riots,Sagaing,2022,0,0
20221,Riots,Shwebo,2022,0,0
20221,Riots,Sittwe,2022,0,0
20221,Riots,Tachileik,2022,0,0
20221,Riots,Tamu,2022,0,0
20221,Riots,Taunggyi,2022,0,0
20221,Riots,Taungoo,2022,0,0
20221,Riots,Thandwe,2022,0,0
20221,Riots,Thaton,2022,0,0
20221,Riots,Thayarwady,2022,0,0
20221,Riots,Thayet,2022,0,0
20221,Riots,Yamethin,2022,0,0
20221,Riots,Yangon (East),2022,0,0
20221,Riots,Yangon (North),2022,0,0
20221,Riots,Yangon (South),2022,0,0
20221,Riots,Yangon (West),2022,0,0
20221,Riots,Yinmarbin,2022,0,0
20221,Violence against civilians,Bago,2022,4,2
20221,Violence against civilians,Bawlake,2022,1,2
20221,Violence against civilians,Bhamo,2022,3,4
20221,Violence against civilians,Danu Self-Administered Zone,2022,6,5
20221,Violence against civilians,Dawei,2022,11,13
20221,Violence against civilians,Det Khi Na,2022,0,0
20221,Violence against civilians,Falam,2022,5,4
20221,Violence against civilians,Gangaw,2022,10,18
20221,Violence against civilians,Hakha,2022,1,1
20221,Violence against civilians,Hinthada,2022,4,4
20221,Violence against civilians,Hkamti,2022,0,0
20221,Violence against civilians,Hopang,2022,0,0
20221,Violence against civilians,Hpa-An,2022,3,1
20221,Violence against civilians,Hpapun,2022,0,0
20221,Violence against civilians,Kale,2022,28,47
20221,Violence against civilians,Kanbalu,2022,15,27
20221,Violence against civilians,Katha,2022,6,8
20221,Violence against civilians,Kawkareik,2022,5,7
20221,Violence against civilians,Kawlin,2022,3,5
20221,Violence against civilians,Kawthoung,2022,0,0
20221,Violence against civilians,Kengtung,2022,0,0
20221,Violence against civilians,Kokang Self-Administered Zone,2022,0,0
20221,Violence against civilians,Kyaukme,2022,7,3
20221,Violence against civilians,Kyaukpyu,2022,0,0
20221,Violence against civilians,Kyaukse,2022,5,8
20221,Violence against civilians,Labutta,2022,2,2
20221,Violence against civilians,Langkho,2022,1,1
20221,Violence against civilians,Lashio,2022,2,2
20221,Violence against civilians,Loikaw,2022,14,30
20221,Violence against civilians,Loilen,2022,6,5
20221,Violence against civilians,Magway,2022,4,3
20221,Violence against civilians,Mandalay,2022,19,12
20221,Violence against civilians,Matman,2022,0,0
20221,Violence against civilians,Matupi,2022,3,21
20221,Violence against civilians,Maubin,2022,2,1
20221,Violence against civilians,Maungdaw,2022,3,1
20221,Violence against civilians,Mawlaik,2022,0,0
20221,Violence against civilians,Mawlamyine,2022,8,8
20221,Violence against civilians,Meiktila,2022,4,3
20221,Violence against civilians,Minbu,2022,0,0
20221,Violence against civilians,Mindat,2022,1,0
20221,Violence against civilians,Mohnyin,2022,6,5
20221,Violence against civilians,Monghsat,2022,0,0
20221,Violence against civilians,Mongmit,2022,2,2
20221,Violence against civilians,Monywa,2022,18,22
20221,Violence against civilians,Mrauk-U,2022,1,1
20221,Violence against civilians,Muse,2022,14,6
20221,Violence against civilians,Myaungmya,2022,0,0
20221,Violence against civilians,Myawaddy,2022,3,3
20221,Violence against civilians,Myeik,2022,2,1
20221,Violence against civilians,Myingyan,2022,15,22
20221,Violence against civilians,Myitkyina,2022,3,3
20221,Violence against civilians,Naga Self-Administered Zone,2022,0,0
20221,Violence against civilians,Nyaung-U,2022,2,3
20221,Violence against civilians,Oke Ta Ra,2022,1,1
20221,Violence against civilians,Pa-O Self-Administered Zone,2022,0,0
20221,Violence against civilians,Pa Laung Self-Administered Zone,2022,0,0
20221,Violence against civilians,Pakokku,2022,33,28
20221,Violence against civilians,Pathein,2022,4,0
20221,Violence against civilians,Puta-O,2022,3,5
20221,Violence against civilians,Pyapon,2022,1,1
20221,Violence against civilians,Pyay,2022,4,3
20221,Violence against civilians,Pyinoolwin,2022,10,12
20221,Violence against civilians,Sagaing,2022,9,21
20221,Violence against civilians,Shwebo,2022,52,89
20221,Violence against civilians,Sittwe,2022,3,0
20221,Violence against civilians,Tachileik,2022,0,0
20221,Violence against civilians,Tamu,2022,0,0
20221,Violence against civilians,Taunggyi,2022,4,7
20221,Violence against civilians,Taungoo,2022,2,1
20221,Violence against civilians,Thandwe,2022,0,0
20221,Violence against civilians,Thaton,2022,5,2
20221,Violence against civilians,Thayarwady,2022,8,8
20221,Violence against civilians,Thayet,2022,1,0
20221,Violence against civilians,Yamethin,2022,0,0
20221,Violence against civilians,Yangon (East),2022,19,10
20221,Violence against civilians,Yangon (North),2022,9,6
20221,Violence against civilians,Yangon (South),2022,4,2
20221,Violence against civilians,Yangon (West),2022,8,7
20221,Violence against civilians,Yinmarbin,2022,23,47
20222,Battles,Bago,2022,2,1
20222,Battles,Bawlake,2022,5,14
20222,Battles,Bhamo,2022,17,50
20222,Battles,Danu Self-Administered Zone,2022,11,30
20222,Battles,Dawei,2022,29,104
20222,Battles,Det Khi Na,2022,0,0
20222,Battles,Falam,2022,7,44
20222,Battles,Gangaw,2022,50,265
20222,Battles,Hakha,2022,10,63
20222,Battles,Hinthada,2022,2,2
20222,Battles,Hkamti,2022,3,4
20222,Battles,Hopang,2022,0,0
20222,Battles,Hpa-An,2022,11,41
20222,Battles,Hpapun,2022,9,29
20222,Battles,Kale,2022,61,277
20222,Battles,Kanbalu,2022,9,73
20222,Battles,Katha,2022,32,281
20222,Battles,Kawkareik,2022,17,24
20222,Battles,Kawlin,2022,11,22
20222,Battles,Kawthoung,2022,3,2
20222,Battles,Kengtung,2022,0,0
20222,Battles,Kokang Self-Administered Zone,2022,0,0
20222,Battles,Kyaukme,2022,2,0
20222,Battles,Kyaukpyu,2022,1,0
20222,Battles,Kyaukse,2022,5,17
20222,Battles,Labutta,2022,0,0
20222,Battles,Langkho,2022,0,0
20222,Battles,Lashio,2022,3,3
20222,Battles,Loikaw,2022,80,201
20222,Battles,Loilen,2022,0,0
20222,Battles,Magway,2022,3,4
20222,Battles,Mandalay,2022,15,11
20222,Battles,Matman,2022,0,0
20222,Battles,Matupi,2022,18,81
20222,Battles,Maubin,2022,1,1
20222,Battles,Maungdaw,2022,0,0
20222,Battles,Mawlaik,2022,7,58
20222,Battles,Mawlamyine,2022,19,76
20222,Battles,Meiktila,2022,1,0
20222,Battles,Minbu,2022,4,34
20222,Battles,Mindat,2022,22,138
20222,Battles,Mohnyin,2022,14,45
20222,Battles,Monghsat,2022,1,6
20222,Battles,Mongmit,2022,1,0
20222,Battles,Monywa,2022,39,172
20222,Battles,Mrauk-U,2022,2,0
20222,Battles,Muse,2022,27,47
20222,Battles,Myaungmya,2022,0,0
20222,Battles,Myawaddy,2022,24,96
20222,Battles,Myeik,2022,30,84
20222,Battles,Myingyan,2022,15,31
20222,Battles,Myitkyina,2022,12,34
20222,Battles,Naga Self-Administered Zone,2022,0,0
20222,Battles,Nyaung-U,2022,1,3
20222,Battles,Oke Ta Ra,2022,0,0
20222,Battles,Pa-O Self-Administered Zone,2022,2,5
20222,Battles,Pa Laung Self-Administered Zone,2022,0,0
20222,Battles,Pakokku,2022,78,403
20222,Battles,Pathein,2022,4,3
20222,Battles,Puta-O,2022,8,20
20222,Battles,Pyapon,2022,1,0
20222,Battles,Pyay,2022,4,21
20222,Battles,Pyinoolwin,2022,16,49
20222,Battles,Sagaing,2022,28,188
20222,Battles,Shwebo,2022,49,235
20222,Battles,Sittwe,2022,1,0
20222,Battles,Tachileik,2022,0,0
20222,Battles,Tamu,2022,15,91
20222,Battles,Taunggyi,2022,27,77
20222,Battles,Taungoo,2022,13,54
20222,Battles,Thandwe,2022,0,0
20222,Battles,Thaton,2022,46,85
20222,Battles,Thayarwady,2022,6,23
20222,Battles,Thayet,2022,2,23
20222,Battles,Yamethin,2022,0,0
20222,Battles,Yangon (East),2022,2,1
20222,Battles,Yangon (North),2022,2,1
20222,Battles,Yangon (South),2022,7,20
20222,Battles,Yangon (West),2022,5,4
20222,Battles,Yinmarbin,2022,67,256
20222,Explosions/Remote violence,Bago,2022,3,0
20222,Explosions/Remote violence,Bawlake,2022,1,0
20222,Explosions/Remote violence,Bhamo,2022,4,0
20222,Explosions/Remote violence,Danu Self-Administered Zone,2022,2,0
20222,Explosions/Remote violence,Dawei,2022,20,20
20222,Explosions/Remote violence,Det Khi Na,2022,2,0
20222,Explosions/Remote violence,Falam,2022,5,13
20222,Explosions/Remote violence,Gangaw,2022,20,56
20222,Explosions/Remote violence,Hakha,2022,0,0
20222,Explosions/Remote violence,Hinthada,2022,10,0
20222,Explosions/Remote violence,Hkamti,2022,1,0
20222,Explosions/Remote violence,Hopang,2022,0,0
20222,Explosions/Remote violence,Hpa-An,2022,9,5
20222,Explosions/Remote violence,Hpapun,2022,14,4
20222,Explosions/Remote violence,Kale,2022,45,58
20222,Explosions/Remote violence,Kanbalu,2022,14,18
20222,Explosions/Remote violence,Katha,2022,30,85
20222,Explosions/Remote violence,Kawkareik,2022,8,0
20222,Explosions/Remote violence,Kawlin,2022,2,0
20222,Explosions/Remote violence,Kawthoung,2022,0,0
20222,Explosions/Remote violence,Kengtung,2022,0,0
20222,Explosions/Remote violence,Kokang Self-Administered Zone,2022,0,0
20222,Explosions/Remote violence,Kyaukme,2022,7,2
20222,Explosions/Remote violence,Kyaukpyu,2022,1,1
20222,Explosions/Remote violence,Kyaukse,2022,5,3
20222,Explosions/Remote violence,Labutta,2022,2,0
20222,Explosions/Remote violence,Langkho,2022,0,0
20222,Explosions/Remote violence,Lashio,2022,1,1
20222,Explosions/Remote violence,Loikaw,2022,40,15
20222,Explosions/Remote violence,Loilen,2022,2,2
20222,Explosions/Remote violence,Magway,2022,3,0
20222,Explosions/Remote violence,Mandalay,2022,27,6
20222,Explosions/Remote violence,Matman,2022,0,0
20222,Explosions/Remote violence,Matupi,2022,7,5
20222,Explosions/Remote violence,Maubin,2022,2,0
20222,Explosions/Remote violence,Maungdaw,2022,1,0
20222,Explosions/Remote violence,Mawlaik,2022,3,8
20222,Explosions/Remote violence,Mawlamyine,2022,13,1
20222,Explosions/Remote violence,Meiktila,2022,3,6
20222,Explosions/Remote violence,Minbu,2022,11,17
20222,Explosions/Remote violence,Mindat,2022,7,5
20222,Explosions/Remote violence,Mohnyin,2022,24,23
20222,Explosions/Remote violence,Monghsat,2022,0,0
20222,Explosions/Remote violence,Mongmit,2022,1,15
20222,Explosions/Remote violence,Monywa,2022,49,165
20222,Explosions/Remote violence,Mrauk-U,2022,6,3
20222,Explosions/Remote violence,Muse,2022,11,21
20222,Explosions/Remote violence,Myaungmya,2022,1,0
20222,Explosions/Remote violence,Myawaddy,2022,14,1
20222,Explosions/Remote violence,Myeik,2022,15,28
20222,Explosions/Remote violence,Myingyan,2022,17,22
20222,Explosions/Remote violence,Myitkyina,2022,4,2
20222,Explosions/Remote violence,Naga Self-Administered Zone,2022,1,0
20222,Explosions/Remote violence,Nyaung-U,2022,4,2
20222,Explosions/Remote violence,Oke Ta Ra,2022,1,0
20222,Explosions/Remote violence,Pa-O Self-Administered Zone,2022,1,1
20222,Explosions/Remote violence,Pa Laung Self-Administered Zone,2022,0,0
20222,Explosions/Remote violence,Pakokku,2022,64,179
20222,Explosions/Remote violence,Pathein,2022,6,1
20222,Explosions/Remote violence,Puta-O,2022,2,0
20222,Explosions/Remote violence,Pyapon,2022,6,0
20222,Explosions/Remote violence,Pyay,2022,2,0
20222,Explosions/Remote violence,Pyinoolwin,2022,12,42
20222,Explosions/Remote violence,Sagaing,2022,59,91
20222,Explosions/Remote violence,Shwebo,2022,74,86
20222,Explosions/Remote violence,Sittwe,2022,1,0
20222,Explosions/Remote violence,Tachileik,2022,1,0
20222,Explosions/Remote violence,Tamu,2022,2,15
20222,Explosions/Remote violence,Taunggyi,2022,6,0
20222,Explosions/Remote violence,Taungoo,2022,7,0
20222,Explosions/Remote violence,Thandwe,2022,0,0
20222,Explosions/Remote violence,Thaton,2022,25,13
20222,Explosions/Remote violence,Thayarwady,2022,4,4
20222,Explosions/Remote violence,Thayet,2022,10,2
20222,Explosions/Remote violence,Yamethin,2022,0,0
20222,Explosions/Remote violence,Yangon (East),2022,15,2
20222,Explosions/Remote violence,Yangon (North),2022,21,5
20222,Explosions/Remote violence,Yangon (South),2022,6,1
20222,Explosions/Remote violence,Yangon (West),2022,19,1
20222,Explosions/Remote violence,Yinmarbin,2022,42,91
20222,Protests,Bago,2022,1,0
20222,Protests,Bawlake,2022,0,0
20222,Protests,Bhamo,2022,0,0
20222,Protests,Danu Self-Administered Zone,2022,0,0
20222,Protests,Dawei,2022,58,0
20222,Protests,Det Khi Na,2022,1,0
20222,Protests,Falam,2022,0,0
20222,Protests,Gangaw,2022,1,0
20222,Protests,Hakha,2022,0,0
20222,Protests,Hinthada,2022,0,0
20222,Protests,Hkamti,2022,0,0
20222,Protests,Hopang,2022,0,0
20222,Protests,Hpa-An,2022,2,0
20222,Protests,Hpapun,2022,0,0
20222,Protests,Kale,2022,66,0
20222,Protests,Kanbalu,2022,0,0
20222,Protests,Katha,2022,0,0
20222,Protests,Kawkareik,2022,0,0
20222,Protests,Kawlin,2022,0,0
20222,Protests,Kawthoung,2022,0,0
20222,Protests,Kengtung,2022,0,0
20222,Protests,Kokang Self-Administered Zone,2022,0,0
20222,Protests,Kyaukme,2022,0,0
20222,Protests,Kyaukpyu,2022,0,0
20222,Protests,Kyaukse,2022,0,0
20222,Protests,Labutta,2022,0,0
20222,Protests,Langkho,2022,0,0
20222,Protests,Lashio,2022,0,0
20222,Protests,Loikaw,2022,0,0
20222,Protests,Loilen,2022,0,0
20222,Protests,Magway,2022,0,0
20222,Protests,Mandalay,2022,85,0
20222,Protests,Matman,2022,0,0
20222,Protests,Matupi,2022,0,0
20222,Protests,Maubin,2022,0,0
20222,Protests,Maungdaw,2022,0,0
20222,Protests,Mawlaik,2022,0,0
20222,Protests,Mawlamyine,2022,0,0
20222,Protests,Meiktila,2022,0,0
20222,Protests,Minbu,2022,0,0
20222,Protests,Mindat,2022,0,0
20222,Protests,Mohnyin,2022,5,0
20222,Protests,Monghsat,2022,0,0
20222,Protests,Mongmit,2022,0,0
20222,Protests,Monywa,2022,65,1
20222,Protests,Mrauk-U,2022,0,0
20222,Protests,Muse,2022,0,0
20222,Protests,Myaungmya,2022,0,0
20222,Protests,Myawaddy,2022,0,0
20222,Protests,Myeik,2022,1,0
20222,Protests,Myingyan,2022,0,0
20222,Protests,Myitkyina,2022,1,0
20222,Protests,Naga Self-Administered Zone,2022,0,0
20222,Protests,Nyaung-U,2022,0,0
20222,Protests,Oke Ta Ra,2022,0,0
20222,Protests,Pa-O Self-Administered Zone,2022,0,0
20222,Protests,Pa Laung Self-Administered Zone,2022,0,0
20222,Protests,Pakokku,2022,6,0
20222,Protests,Pathein,2022,2,0
20222,Protests,Puta-O,2022,0,0
20222,Protests,Pyapon,2022,0,0
20222,Protests,Pyay,2022,0,0
20222,Protests,Pyinoolwin,2022,0,0
20222,Protests,Sagaing,2022,3,0
20222,Protests,Shwebo,2022,17,0
20222,Protests,Sittwe,2022,0,0
20222,Protests,Tachileik,2022,0,0
20222,Protests,Tamu,2022,1,0
20222,Protests,Taunggyi,2022,0,0
20222,Protests,Taungoo,2022,1,0
20222,Protests,Thandwe,2022,0,0
20222,Protests,Thaton,2022,0,0
20222,Protests,Thayarwady,2022,0,0
20222,Protests,Thayet,2022,0,0
20222,Protests,Yamethin,2022,0,0
20222,Protests,Yangon (East),2022,5,0
20222,Protests,Yangon (North),2022,1,0
20222,Protests,Yangon (South),2022,0,0
20222,Protests,Yangon (West),2022,31,0
20222,Protests,Yinmarbin,2022,182,0
20222,Riots,Bago,2022,0,0
20222,Riots,Bawlake,2022,0,0
20222,Riots,Bhamo,2022,0,0
20222,Riots,Danu Self-Administered Zone,2022,0,0
20222,Riots,Dawei,2022,0,0
20222,Riots,Det Khi Na,2022,0,0
20222,Riots,Falam,2022,0,0
20222,Riots,Gangaw,2022,0,0
20222,Riots,Hakha,2022,0,0
20222,Riots,Hinthada,2022,0,0
20222,Riots,Hkamti,2022,0,0
20222,Riots,Hopang,2022,0,0
20222,Riots,Hpa-An,2022,0,0
20222,Riots,Hpapun,2022,0,0
20222,Riots,Kale,2022,0,0
20222,Riots,Kanbalu,2022,0,0
20222,Riots,Katha,2022,0,0
20222,Riots,Kawkareik,2022,0,0
20222,Riots,Kawlin,2022,0,0
20222,Riots,Kawthoung,2022,0,0
20222,Riots,Kengtung,2022,0,0
20222,Riots,Kokang Self-Administered Zone,2022,0,0
20222,Riots,Kyaukme,2022,0,0
20222,Riots,Kyaukpyu,2022,0,0
20222,Riots,Kyaukse,2022,0,0
20222,Riots,Labutta,2022,0,0
20222,Riots,Langkho,2022,0,0
20222,Riots,Lashio,2022,0,0
20222,Riots,Loikaw,2022,0,0
20222,Riots,Loilen,2022,0,0
20222,Riots,Magway,2022,0,0
20222,Riots,Mandalay,2022,0,0
20222,Riots,Matman,2022,0,0
20222,Riots,Matupi,2022,0,0
20222,Riots,Maubin,2022,0,0
20222,Riots,Maungdaw,2022,0,0
20222,Riots,Mawlaik,2022,0,0
20222,Riots,Mawlamyine,2022,0,0
20222,Riots,Meiktila,2022,0,0
20222,Riots,Minbu,2022,0,0
